day,month,date,outlet_id,outlet_name,media_type,unit_of_analysis,topic_economy,topic_debates,topic_employment,topic_nhs,topic_polls,topic_schools,immigration,topic_eu,topic_housing,con_mention,lab_mention,ld_mention,snp_mention,pc_mention,ukip_mention,green_mention,cameron,miliband,clegg,sturgeon,wood,farage,bennett,tone_overall,posemo_overall,negemo_overall,con_tone,con_posemo,con_negemo,lab_tone,lab_posemo,lab_negemo,ld_tone,ld_posemo,ld_negemo,snp_tone,snp_posemo,snp_negemo,pc_tone,pc_posemo,pc_negemo,ukip_tone,ukip_posemo,ukip_negemo,green_tone,green_posemo,green_negemo,cameron_tone,cameron_posemo,cameron_negemo,miliband_tone,miliband_posemo,miliband_negemo,clegg_tone,clegg_posemo,clegg_negemo,sturgeon_tone,sturgeon_posemo,sturgeon_negemo,wood_tone,wood_posemo,wood_negemo,farage_tone,farage_posemo,farage_negemo,bennett_tone,bennett_posemo,bennett_negemo
5,5,05may2015,81,PC candidate tweets,social_media,tweet,.025229357,.0068807341,.02293578,.04587156,.01146789,.020642202,0,.04587156,.013761468, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,5,06may2015,81,PC candidate tweets,social_media,tweet,.0069565219,.0017391305,.015652174,.057391305,.010434783,.012173913,0,.045217391,.017391304, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,5,07may2015,81,PC candidate tweets,social_media,tweet,.024357239,0,.012178619,.046008117,.031123139,.014884979,.0013531799,.050067659,.01759134, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,3,30mar2015,82,UKIP candidate tweets,social_media,tweet,.033430234,.017441861,.040697675,.058866277,.023255814,.014534884,.036337208,.14534883,.030523255, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31,3,31mar2015,82,UKIP candidate tweets,social_media,tweet,.053696498,.011673152,.045136187,.070038907,.014007783,.028793775,.10350195,.15797666,.037354086, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,4,01apr2015,82,UKIP candidate tweets,social_media,tweet,.062917061,.0095328884,.051477596,.055290755,.022878932,.033365108,.036224976,.12964728,.034318399, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,02apr2015,82,UKIP candidate tweets,social_media,tweet,.067903176,.056900345,.047783718,.11600126,.046526249,.041496385,.074504875,.093366869,.041182019, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,4,03apr2015,82,UKIP candidate tweets,social_media,tweet,.034220532,.050697085,.057034221,.12927757,.05323194,.044359948,.05196451,.080481619,.02851711, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,04apr2015,82,UKIP candidate tweets,social_media,tweet,.02892562,.026446281,.043801654,.098347105,.03305785,.028099174,.034710743,.11983471,.047933884, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,4,05apr2015,82,UKIP candidate tweets,social_media,tweet,.044715445,.041463416,.044715445,.1105691,.061788619,.027642276,.052032519,.080487803,.038211383, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,4,06apr2015,82,UKIP candidate tweets,social_media,tweet,.037613489,.018806744,.033073928,.097924776,.034370948,.029182879,.064202331,.097276263,.066147856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,4,07apr2015,82,UKIP candidate tweets,social_media,tweet,.031486146,.030856423,.029596977,.083123423,.01511335,.018261965,.024559194,.156801,.059193954, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,4,08apr2015,82,UKIP candidate tweets,social_media,tweet,.042145595,.029118774,.021455938,.07662835,.017624522,.019157087,.024521073,.15249042,.045977011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9,4,09apr2015,82,UKIP candidate tweets,social_media,tweet,.04233655,.033762056,.030010719,.058413718,.057877813,.018756699,.028938906,.10986067,.028403001, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10,4,10apr2015,82,UKIP candidate tweets,social_media,tweet,.037837837,.012355212,.021621622,.047876447,.036293436,.027027028,.015444015,.094980694,.029343629, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11,4,11apr2015,82,UKIP candidate tweets,social_media,tweet,.029968454,.0039432175,.02681388,.097003154,.030757098,.029179811,.036277603,.094637223,.025236594, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12,4,12apr2015,82,UKIP candidate tweets,social_media,tweet,.061760165,.01852805,.028306741,.10087494,.024704065,.023160061,.020072054,.083890893,.032424085, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13,4,13apr2015,82,UKIP candidate tweets,social_media,tweet,.050758075,.01713909,.026367832,.090969019,.028345419,.02175346,.019116677,.09822017,.030323006, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14,4,14apr2015,82,UKIP candidate tweets,social_media,tweet,.045989305,.022994652,.039037433,.053475935,.012834225,.026737968,.02513369,.13903743,.044919785, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15,4,15apr2015,82,UKIP candidate tweets,social_media,tweet,.03393295,.0085854456,.03393295,.06623058,.016762061,.023712182,.019215045,.10302535,.035977107, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16,4,16apr2015,82,UKIP candidate tweets,social_media,tweet,.044980209,.2849946,.025908601,.09211947,.0172724,.031666066,.053976249,.078085646,.06944944, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17,4,17apr2015,82,UKIP candidate tweets,social_media,tweet,.038039975,.11605415,.023855576,.061250806,.030947777,.021276595,.029013539,.095422305,.058671825, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18,4,18apr2015,82,UKIP candidate tweets,social_media,tweet,.025570145,.067035243,.01243953,.047684867,.02073255,.02211472,.024879061,.061506566,.036627505, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19,4,19apr2015,82,UKIP candidate tweets,social_media,tweet,.041694243,.03176704,.025810722,.05691595,.020516215,.016545335,.027796162,.086035736,.030443415, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20,4,20apr2015,82,UKIP candidate tweets,social_media,tweet,.033134166,.025529604,.023356872,.055404671,.031504616,.019554591,.024443237,.083650187,.035850082, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21,4,21apr2015,82,UKIP candidate tweets,social_media,tweet,.045806907,.03875969,.023960536,.051444679,.03946441,.033826638,.025369979,.096546866,.037350245, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22,4,22apr2015,82,UKIP candidate tweets,social_media,tweet,.045640327,.036784742,.041553132,.070844688,.030653952,.031335149,.031335149,.11103542,.059945505, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23,4,23apr2015,82,UKIP candidate tweets,social_media,tweet,.049543049,.024531025,.02020202,.052910052,.037518039,.024050023,.027417028,.081289083,.025493026, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24,4,24apr2015,82,UKIP candidate tweets,social_media,tweet,.035672516,.0099415202,.025730994,.047368422,.051461987,.022222223,.043859649,.086549707,.044444446, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25,4,25apr2015,82,UKIP candidate tweets,social_media,tweet,.028790787,.009596929,.018554064,.048624441,.04990403,.019193858,.03774792,.090850927,.040946897, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26,4,26apr2015,82,UKIP candidate tweets,social_media,tweet,.03622251,.01207417,.021561017,.065114275,.031047866,.026304442,.015523933,.095299698,.0487279, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
27,4,27apr2015,82,UKIP candidate tweets,social_media,tweet,.026422765,.022357723,.021341464,.055386178,.030487806,.026930895,.027947154,.10162602,.052337397, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28,4,28apr2015,82,UKIP candidate tweets,social_media,tweet,.042606518,.024561403,.022055138,.07218045,.0320802,.026566416,.042105265,.099248119,.04310777, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29,4,29apr2015,82,UKIP candidate tweets,social_media,tweet,.031186095,.034253579,.02198364,.069529653,.024539877,.043456033,.056748465,.17331289,.038854804, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,4,30apr2015,82,UKIP candidate tweets,social_media,tweet,.034298442,.030289533,.025389755,.076169267,.020935412,.036525611,.043207128,.13763919,.04454343, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,5,01may2015,82,UKIP candidate tweets,social_media,tweet,.022236757,.028122956,.01438849,.06147809,.017004577,.023544801,.030085023,.093525179,.034663178, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,5,02may2015,82,UKIP candidate tweets,social_media,tweet,.029069768,.0075581395,.013953488,.051162791,.032558139,.018023256,.036046512,.11744186,.025581395, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,5,03may2015,82,UKIP candidate tweets,social_media,tweet,.028584817,.0074976571,.016869728,.03795689,.028584817,.025304593,.018744143,.10918463,.031865042, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,5,04may2015,82,UKIP candidate tweets,social_media,tweet,.021195421,.012717254,.01610852,.047053836,.027977956,.023738872,.024586689,.12844425,.029249681, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,5,05may2015,82,UKIP candidate tweets,social_media,tweet,.022338569,.014310646,.022338569,.049563698,.031762652,.018848168,.02443281,.13577661,.028272251, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,5,06may2015,82,UKIP candidate tweets,social_media,tweet,.021276595,.0081833061,.020458264,.061783962,.046644844,.015548281,.012684125,.13666122,.033142388, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,5,07may2015,82,UKIP candidate tweets,social_media,tweet,.014048532,.0012771392,.0076628351,.036611322,.095359728,.025968498,.012771392,.17837377,.013622819, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,3,30mar2015,83,Green Candidate tweets,social_media,tweet,.049158249,.012121212,.027609428,.11380471,.016161617,.037037037,.038383838,.023569023,.063299663, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31,3,31mar2015,83,Green Candidate tweets,social_media,tweet,.052467208,.021861337,.0324797,.11805122,.0081199249,.031855091,.01686446,.036227357,.063085571, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,4,01apr2015,83,Green Candidate tweets,social_media,tweet,.090079814,.021664767,.034777652,.096921325,.017103763,.038198404,.0062713795,.029076397,.061573546, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,02apr2015,83,Green Candidate tweets,social_media,tweet,.083505735,.056046642,.047395147,.15027271,.012601091,.06356968,.050968591,.025390258,.047018997, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,4,03apr2015,83,Green Candidate tweets,social_media,tweet,.050962038,.043161727,.02600104,.088923559,.019760791,.050442018,.016120644,.021320853,.035361413, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,04apr2015,83,Green Candidate tweets,social_media,tweet,.068707056,.026233604,.01748907,.10306059,.011867583,.040599626,.013116802,.01686446,.048094939, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,4,05apr2015,83,Green Candidate tweets,social_media,tweet,.062758051,.012386457,.018992567,.09413708,.014037985,.043765482,.01073493,.021469859,.042939719, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,4,06apr2015,83,Green Candidate tweets,social_media,tweet,.053789731,.0057049715,.033414833,.10594947,.013854931,.039934799,.0057049715,.01792991,.049714752, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,4,07apr2015,83,Green Candidate tweets,social_media,tweet,.06954103,.014603616,.02225313,.13004172,.013908206,.035465926,.0069541028,.022948539,.060500696, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,4,08apr2015,83,Green Candidate tweets,social_media,tweet,.045164719,.0079702446,.017534537,.11158342,.01487779,.049415514,.0037194474,.022316685,.060042508, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9,4,09apr2015,83,Green Candidate tweets,social_media,tweet,.045577615,.036101084,.026624549,.093862817,.012635379,.044675089,.016245488,.02797834,.044223826, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10,4,10apr2015,83,Green Candidate tweets,social_media,tweet,.038834952,.013796628,.021972407,.11037302,.063362285,.032703117,.013796628,.028104242,.04292284, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11,4,11apr2015,83,Green Candidate tweets,social_media,tweet,.069606803,.0063761957,.017003188,.13177471,.018065887,.035069074,.016471839,.029755579,.046758767, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12,4,12apr2015,83,Green Candidate tweets,social_media,tweet,.073131956,.0068892422,.031266559,.10704823,.0095389504,.029676735,.012188659,.020667726,.042395335, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13,4,13apr2015,83,Green Candidate tweets,social_media,tweet,.061932728,.0085424455,.029364655,.091297381,.015483182,.038974907,.0085424455,.018152697,.056593701, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14,4,14apr2015,83,Green Candidate tweets,social_media,tweet,.067888662,.010183299,.045145962,.13204345,.013917176,.045824848,.0064494228,.015953835,.13408011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15,4,15apr2015,83,Green Candidate tweets,social_media,tweet,.049079753,.012708151,.035056967,.09859772,.014022787,.050832603,.0096406657,.02497809,.082383871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16,4,16apr2015,83,Green Candidate tweets,social_media,tweet,.064935066,.26720089,.032882012,.11246201,.012987013,.038132079,.04807958,.026250346,.073777288, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17,4,17apr2015,83,Green Candidate tweets,social_media,tweet,.063673846,.089326613,.032065965,.082913421,.01145213,.055428311,.013742556,.02198809,.051763628, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18,4,18apr2015,83,Green Candidate tweets,social_media,tweet,.054025974,.027012987,.018701298,.081558444,.01038961,.02961039,.008311688,.027012987,.053506494, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19,4,19apr2015,83,Green Candidate tweets,social_media,tweet,.085222125,.024932005,.027651859,.091115139,.0063463282,.033998188,.025838623,.029465096,.048504081, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20,4,20apr2015,83,Green Candidate tweets,social_media,tweet,.05842185,.023520486,.028072838,.087632775,.011001517,.047420334,.017830046,.025417298,.06866464, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21,4,21apr2015,83,Green Candidate tweets,social_media,tweet,.058350101,.023340041,.026559357,.10503018,.013682093,.048289739,.024547284,.033802819,.059557345, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22,4,22apr2015,83,Green Candidate tweets,social_media,tweet,.073343262,.025688756,.034996279,.096425913,.014147432,.049888309,.024944155,.028667163,.063663438, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
